"Asylum, Refugee status";"Gabon";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Gambia, The";0;0;0;0;0;0;0;0;1;0
"Asylum, Refugee status";"Ghana";0;0;1;0;0;0;0;1;0;1
"Asylum, Refugee status";"Guinea";1;0;0;0;2;0;0;0;0;0
"Asylum, Refugee status";"Guinea-Bissau";0;0;0;0;0;0;0;3;0;0
"Asylum, Refugee status";"Cape Verde";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Kenya";0;0;0;1;1;0;2;2;0;0
"Asylum, Refugee status";"Lesotho";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Liberia";0;0;0;15;9;0;0;0;0;0
"Asylum, Refugee status";"Libya";3;1;0;4;3;1;1;0;1;1
"Asylum, Refugee status";"Madagascar";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Malawi";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Mali";0;0;0;0;0;0;0;1;0;0
"Asylum, Refugee status";"Morocco";0;0;0;0;1;0;5;2;1;0
"Asylum, Refugee status";"Mauritania";0;0;0;0;0;0;0;0;1;0
"Asylum, Refugee status";"Mauritius";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Mozambique";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Namibia";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Niger";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Nigeria";1;2;0;3;1;0;2;2;2;0
"Asylum, Refugee status";"Reunion";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Rwanda";8;9;24;3;7;3;11;13;3;15
"Asylum, Refugee status";"Sao Tome and Principe";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Senegal";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Seychelles";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Sierra Leone";5;0;1;6;0;0;0;0;0;0
"Asylum, Refugee status";"Somalia";19;4;3;30;33;17;336;448;395;153
"Asylum, Refugee status";"Spanish territories in Africa";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Saint Helena";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Sudan";32;67;6;12;12;14;10;39;36;25
"Asylum, Refugee status";"Swaziland";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"South Africa";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"South Sudan";0;0;0;0;0;0;0;0;0;5
"Asylum, Refugee status";"Southwest Africa";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Tanzania";0;0;0;0;0;1;0;0;0;1
"Asylum, Refugee status";"Chad";1;0;1;0;0;0;0;0;0;0
"Asylum, Refugee status";"Togo";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Tunisia";3;1;0;0;0;0;0;0;0;1
"Asylum, Refugee status";"Uganda";4;0;2;2;1;4;3;16;13;24
"Asylum, Refugee status";"Zambia";0;0;0;0;0;0;1;0;0;0
"Asylum, Refugee status";"Zimbabwe";1;0;3;2;4;0;2;0;0;0
"Asylum, Refugee status";"Equatorial Guinea";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Africa not stated";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Canada";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"USA";0;0;0;0;0;0;0;0;0;1
"Asylum, Refugee status";"North America not stated";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Antigua and Barbuda";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Argentina";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Aruba";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Bahamas";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Barbados";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Belize";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Bermuda";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Bolivia";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Brazil";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"British West Indies";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Chile";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Colombia";4;0;0;0;0;2;94;129;101;0
"Asylum, Refugee status";"Costa Rica";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Cuba";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Curacao";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Dominica";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Dominican Republic";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Ecuador";0;0;0;0;0;0;7;0;5;0
"Asylum, Refugee status";"El Salvador";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Falkland Islands";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"French Guiana";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"French West Indies";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Grenada";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Guadeloupe";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Guatemala";0;0;0;0;0;0;2;0;0;0
"Asylum, Refugee status";"Guyana";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Haiti";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Netherlands Antilles";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Honduras";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Jamaica";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Martinique";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Mexico";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Nauru";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Nicaragua";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Panama";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Paraguay";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Peru";0;0;0;0;0;1;0;0;0;0
"Asylum, Refugee status";"Puerto Rico";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Saint Kitts and Nevis";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Saint Lucia";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Saint Vincent and the Grenadines";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Suriname";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Trinidad and Tobago";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Uruguay";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Venezuela";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"West Indies";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"South and central America not stated";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Abu Dhabi";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Afghanistan";54;31;83;234;517;459;248;314;138;130
"Asylum, Refugee status";"Armenia";0;0;0;2;2;4;8;27;11;10
"Asylum, Refugee status";"Azerbaijan";1;5;9;4;10;2;1;11;7;3
"Asylum, Refugee status";"Bahrain";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Bangladesh";0;0;1;1;8;1;2;1;4;2
"Asylum, Refugee status";"Bhutan";0;15;159;158;170;4;0;0;0;0
"Asylum, Refugee status";"Brunei";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Cambodia";0;0;1;0;3;0;0;0;3;0
"Asylum, Refugee status";"Dubai";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Philippines";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"United Arab Emirates";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Georgia";0;1;0;1;0;0;0;2;0;0
"Asylum, Refugee status";"Hong Kong";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"India";2;0;0;0;1;0;4;0;0;0
"Asylum, Refugee status";"Indochina";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Indonesia";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Iraq";15;364;283;166;44;27;20;16;17;31
"Asylum, Refugee status";"Iran";80;51;87;164;258;313;382;425;138;166
"Asylum, Refugee status";"Israel";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Japan";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Jordan";0;0;1;4;0;2;0;0;0;0
"Asylum, Refugee status";"Kazakhstan";0;1;0;0;0;0;0;0;1;0
"Asylum, Refugee status";"China";2;5;7;2;3;0;2;1;0;1
"Asylum, Refugee status";"Kyrgyzstan";0;0;0;0;0;0;5;0;0;0
"Asylum, Refugee status";"Kuwait";0;0;0;0;0;0;0;1;0;0
"Asylum, Refugee status";"Laos";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Lebanon";5;3;1;1;1;0;1;0;10;1
"Asylum, Refugee status";"Macao";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Malaysia";3;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Maldives";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Middle East not stated";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Mongolia";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Myanmar";168;161;170;12;174;148;79;5;4;2
"Asylum, Refugee status";"Nepal";2;0;2;1;0;0;4;0;0;0
"Asylum, Refugee status";"North Korea";0;1;0;1;2;5;0;0;1;0
"Asylum, Refugee status";"Oman";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Pakistan";2;3;0;3;2;4;12;15;7;12
"Asylum, Refugee status";"West bank and Gaza";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Qatar";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Saudi Arabia";0;0;0;0;0;0;1;0;0;0
"Asylum, Refugee status";"Sikkim";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Singapore";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Sri Lanka";0;4;10;8;10;9;1;14;6;2
"Asylum, Refugee status";"South Korea";0;0;0;0;0;1;0;0;0;0
"Asylum, Refugee status";"Syria";31;24;59;135;406;457;752;1382;4126;6001
"Asylum, Refugee status";"Tajikistan";0;0;0;0;0;0;3;1;1;0
"Asylum, Refugee status";"Taiwan";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Thailand";0;0;0;0;0;0;0;0;0;2
"Asylum, Refugee status";"Trucial Oman";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Turkmenistan";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Uzbekistan";12;7;13;0;2;0;6;2;1;0
"Asylum, Refugee status";"Vietnam";0;0;0;0;5;0;0;0;3;0
"Asylum, Refugee status";"North Yemen";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Yemen";0;0;1;0;0;0;0;1;0;1
"Asylum, Refugee status";"Asia not stated";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Australia";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Cook Islands";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Fiji";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"French territories in the Pacific";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Kiribati";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Marshall Islands";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"New Zealand";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Papua New Guinea";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Solomon Islands";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Samoa";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Tonga";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Tuvalu";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Vanuatu";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"East Timor";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Pacific Islands";0;0;0;0;0;0;0;0;0;0
"Asylum, Refugee status";"Stateless";60;19;53;27;11;230;243;413;570;914
"Asylum, Refugee status";"Not stated";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Denmark";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Albania";8;6;1;0;0;0;0;0;0;0
"Asylum, Other status";"Andorra";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Belgium";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Bosnia and Herzegovina";14;19;30;1;10;8;12;13;3;0
"Asylum, Other status";"Bulgaria";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Cyprus";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Estonia";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Finland";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"France";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Greece";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Belarus";0;0;1;0;0;0;0;0;3;0
"Asylum, Other status";"Ireland";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Iceland";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Italy";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Yugoslavia";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Yugoslavia, Federal Republic";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Kosovo";0;143;76;18;32;24;10;1;2;0
"Asylum, Other status";"Croatia";0;0;0;0;0;4;0;0;0;0
"Asylum, Other status";"Latvia";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Liechtenstein";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Lithuania";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Luxembourg";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Macedonia";4;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Malta";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Moldova";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Monaco";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Montenegro";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Netherlands";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Northern Ireland";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Norway";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Poland";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Portugal";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Romania";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Russia";3;0;0;0;4;0;0;0;5;0
"Asylum, Other status";"San Marino";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Switzerland";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Serbia";0;31;10;10;12;24;17;0;0;0
"Asylum, Other status";"Serbia and Montenegro";135;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Slovakia";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Slovenia";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Soviet Union";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Spain";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"United Kingdom";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Sweden";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Czech Republic";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Czechoslovakia";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Turkey";0;0;4;0;0;0;0;0;0;0
"Asylum, Other status";"GDR";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Germany";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Ukraine";0;0;2;0;1;1;1;0;0;0
"Asylum, Other status";"Hungary";0;0;0;0;0;0;3;0;0;0
"Asylum, Other status";"Vatican City State";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Austria";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Europe not stated";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Algeria";0;6;0;1;0;1;0;0;0;0
"Asylum, Other status";"Angola";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Benin";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Botswana";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Burkina Faso";0;0;0;0;0;0;0;0;0;0
"Asylum, Other status";"Burundi";0;0;2;0;1;0;0;0;0;0
"Asylum, Other status";"Cameroon";0;0;0;0;0;0;0;0;0;1
"Asylum, Other status";"Central African Republic";0;0;0;0;0;0;0;0;0;0
